-96.7368,35.5351,2011,11,7,2.8,4.96,12,48,8,0
-96.8007,35.4998,2011,11,7,2.5,1.27,13,50,10,0
-96.8706,35.4722,2011,11,7,3.1,7.03,13,50,19,0
-96.78,35.517,2011,11,7,2.5,1,14,17,20,0
-96.8749,35.462,2011,11,7,3.2,6.93,16,0,22,0
-96.7583,35.5393,2011,11,7,2.6,6.64,16,11,16,0
-96.8147,35.4982,2011,11,7,2.5,5.27,16,14,4,0
-96.9076,35.4465,2011,11,7,2.6,5.91,16,26,2,0
-96.8069,35.5008,2011,11,7,3.1,6.31,17,9,51,0
-96.7685,35.5253,2011,11,7,2.5,4.303,17,10,22,0
-96.7841,35.5175,2011,11,7,2.7,6.27,17,15,15,0
-96.815,35.4955,2011,11,7,2.5,5.37,17,27,24,0
-96.8048,35.5023,2011,11,7,2.7,5.85,21,29,47,0
-96.7606,35.5353,2011,11,7,2.7,8.69,22,31,33,0
-96.7886,35.5192,2011,11,8,4.8,7.76,2,46,56,0
-96.789,35.5202,2011,11,8,2.5,4.974,2,53,40.455,0
-96.8022,35.5191,2011,11,8,3.1,5.59,3,5,6,0
-96.7939,35.5183,2011,11,8,2.5,2.853,3,10,17.414,0
-96.8071,35.5199,2011,11,8,2.5,6.32,5,6,9,0
-96.7578,35.5372,2011,11,8,2.6,9.89,6,36,18,0
-96.7935,35.5146,2011,11,8,2.5,5.38,9,13,51,0
-96.8834,35.4629,2011,11,8,2.7,6.43,12,11,39,0
-96.7928,35.5172,2011,11,8,2.7,5.25,12,49,6,0
-96.8413,35.487,2011,11,8,2.8,6.01,13,28,0,0
-96.7851,35.5223,2011,11,8,3.5,7.61,19,5,17,0
-96.7891,35.5193,2011,11,9,2.5,6.79,5,28,52,0
-96.7861,35.5197,2011,11,9,2.6,6.25,7,25,7,0
-96.7995,35.519,2011,11,9,2.7,5.92,10,11,40,0
-96.7741,35.5341,2011,11,9,3.1,5.42,12,8,36,0
-96.7439,35.5402,2011,11,9,2.5,6.03,13,49,58,0
-97.4066,35.5094,2011,11,9,3,5.63,15,21,2,1
-96.7876,35.5153,2011,11,9,2.9,5.48,16,22,53,0
-96.8576,35.4823,2011,11,10,3.4,6.06,8,36,38,0
-96.8013,35.5032,2011,11,10,2.5,3.437,9,0,27,0
-96.8038,35.4999,2011,11,10,2.5,5.17,9,0,44,0
-96.7511,35.4594,2011,11,10,2.6,5.29,9,8,59,0
-96.7756,35.5221,2011,11,10,4,4.29,19,37,40,0
-96.7759,35.5257,2011,11,11,2.6,5.21,10,29,1,0
-97.2966,35.4956,2011,11,11,2.5,9.737,14,58,7.18,1
